-1.710256233843147067e-01	5.372785596381716156e-01	-4.192771904867109156e-01	1.292683371616404786e+00	4.616879548268142952e-01
-1.710711266219572535e-01	5.372652996390050451e-01	-4.193059248265507133e-01	1.292689030209777101e+00	4.616722252564683937e-01
-1.709834604067400898e-01	5.372591101405411740e-01	-4.192769110605750749e-01	1.292691308797891292e+00	4.616735269321277091e-01
-1.709724582092493061e-01	5.372683947831381479e-01	-4.193128714015186831e-01	1.292693524080872569e+00	4.616698569097825722e-01
-1.710193614147709484e-01	5.372494076382697825e-01	-4.193231495583881752e-01	1.292715303313580977e+00	4.616718594819784749e-01
-1.710956895508249920e-01	5.372284195627066161e-01	-4.193198819466104621e-01	1.292657746472344549e+00	4.616734138871875781e-01
-1.709817846423105914e-01	5.372622378202763782e-01	-4.193082955170213677e-01	1.292683782791608005e+00	4.616698921497524588e-01
-1.710468152657411700e-01	5.372628007224851121e-01	-4.193000223368616441e-01	1.292682084149625599e+00	4.616718421445374365e-01
-1.709569790958853641e-01	5.372599533701102326e-01	-4.193011221054278592e-01	1.292683868344973508e+00	4.616677272546382271e-01
-1.709662169463621872e-01	5.372154679882357176e-01	-4.192919866804354356e-01	1.292683246884527293e+00	4.616693908288590498e-01
-1.711072016399033113e-01	5.372704657263656092e-01	-4.192948801333294395e-01	1.292685203395973259e+00	4.616732242021949761e-01
-1.710544443532067971e-01	5.372859416935049648e-01	-4.192787082832859502e-01	1.292684610614523333e+00	4.616637900426977525e-01
-1.710043325597327690e-01	5.372914138637668868e-01	-4.193028738316523230e-01	1.292685114056652651e+00	4.617293665912932110e-01
-1.710266922254036759e-01	5.372720284898543364e-01	-4.192866877468723885e-01	1.292688892500508224e+00	4.616699961954191522e-01
-1.710226808843587354e-01	5.372469237809899267e-01	-4.193115158083736138e-01	1.292684859671427988e+00	4.616522822790787295e-01
-1.709978267167424626e-01	5.372729811432093161e-01	-4.192949414662057728e-01	1.292686367377141154e+00	4.617058641915193773e-01
-1.710263673358218550e-01	5.372382403956370567e-01	-4.193017496074363804e-01	1.292677658947167130e+00	4.616312154072347296e-01
-1.710368563801598629e-01	5.373356250549157220e-01	-4.193050981906983887e-01	1.292685157705213639e+00	4.616732265174769978e-01
-1.709435319081123172e-01	5.372538048732375948e-01	-4.193014242070619013e-01	1.292685184695524070e+00	4.616720835739835382e-01
-1.710180022233215857e-01	5.372509960738466317e-01	-4.193281633030976896e-01	1.292702899609191158e+00	4.616804053645164330e-01
-1.709877981110987377e-01	5.372584267710147632e-01	-4.192951596607539799e-01	1.292682763827591952e+00	4.616689364408938512e-01
-1.710270955197661369e-01	5.373262657756990857e-01	-4.192996408231694505e-01	1.292683535768030412e+00	4.616703154306100454e-01
