-2.055461681201299351e-01	3.526700399691625742e-01	2.369970130269461600e-02	1.581932598298202430e+00	-2.002844794686401420e-01
-2.054898263568720740e-01	3.525741427136138140e-01	2.371812681552917107e-02	1.581928043110061299e+00	-2.002688037164481460e-01
-2.054595243059733345e-01	3.525884641546957465e-01	2.372126105809192059e-02	1.581931237674053747e+00	-2.002686519007612076e-01
-2.054833402827254407e-01	3.526884239634236473e-01	2.371642789445545588e-02	1.581926434461792708e+00	-2.002564438674291347e-01
-2.054534594353997767e-01	3.526260333586581641e-01	2.371787522275815505e-02	1.581922098383519826e+00	-2.002722108123250189e-01
-2.054594154552589758e-01	3.526157425898693298e-01	2.377215029116363371e-02	1.581927873893894221e+00	-2.002508993642397317e-01
-2.054858573348353201e-01	3.526105143555364196e-01	2.371776806427006862e-02	1.581930374809556117e+00	-2.002689938849212814e-01
-2.054620154684080879e-01	3.526052374397424805e-01	2.371702591924405856e-02	1.581926453821138834e+00	-2.002699594759135837e-01
-2.054745615749909160e-01	3.525903689812874831e-01	2.372693538439420852e-02	1.581915263802442517e+00	-2.002739640092083828e-01
-2.054372161021034149e-01	3.526238768440034255e-01	2.372300175062662386e-02	1.581926142498808918e+00	-2.002865043687528102e-01
-2.054828198536480521e-01	3.526503188246939424e-01	2.376701468938020173e-02	1.581928797247105889e+00	-2.002696444321663827e-01
-2.055309430719769459e-01	3.526750226100136554e-01	2.370974831644843614e-02	1.581928428388062358e+00	-2.002612186157217422e-01
-2.054935348318140398e-01	3.526189291180455432e-01	2.372844533384404347e-02	1.581956914853086316e+00	-2.002805723330478571e-01
-2.054386813782915211e-01	3.526181755034293319e-01	2.373272651891156215e-02	1.581913958246537355e+00	-2.003049590631762467e-01
-2.055092330784050458e-01	3.526579602825032356e-01	2.373523674850900808e-02	1.581934071968071676e+00	-2.002555573348031581e-01
-2.054932502966171082e-01	3.526877723832373412e-01	2.369899624809193237e-02	1.581969981986897089e+00	-2.002891733057309831e-01
-2.054367747554666501e-01	3.526428871308524560e-01	2.373680386611108639e-02	1.581929370872529494e+00	-2.002696370711858909e-01
