-2.536804646188078327e-01	-1.888557115490274163e-01	2.708455427326709741e-01	7.708154424119119108e-01	-5.720712320003089602e-01
-2.537248041485265504e-01	-1.888184463772123178e-01	2.708855354349285482e-01	7.708154275966301316e-01	-5.720733568603126873e-01
-2.538091785416506929e-01	-1.888572682585466511e-01	2.708488663723103151e-01	7.707841435889940529e-01	-5.720710708182962234e-01
-2.537007676771432796e-01	-1.888117433448031346e-01	2.708444612412930219e-01	7.708159313375622101e-01	-5.720853888764999562e-01
-2.537272854922361653e-01	-1.888298053941045440e-01	2.708418959499802603e-01	7.708165713335203284e-01	-5.720732587334466102e-01
-2.538168703121712610e-01	-1.888533058087969452e-01	2.708455445828755748e-01	7.708135532641355869e-01	-5.720678290238976338e-01
-2.538116677543370003e-01	-1.888288986144066595e-01	2.708671284561519621e-01	7.708162253695589605e-01	-5.720713107151440546e-01
-2.538168079411816103e-01	-1.888559303077934071e-01	2.708529818540870160e-01	7.708148501347336090e-01	-5.720659809762254078e-01
-2.536974823701828585e-01	-1.888412308899275471e-01	2.708463554191724576e-01	7.708149612247466864e-01	-5.720712566384090758e-01
-2.536832169154431549e-01	-1.888407264378310912e-01	2.708426842990491190e-01	7.708167414873303702e-01	-5.720709513956181436e-01
-2.537791277465257234e-01	-1.888477963635870616e-01	2.708696062287528350e-01	7.708127235961951262e-01	-5.720712338163571609e-01
-2.538052773963430098e-01	-1.888916798426867327e-01	2.708469465610314209e-01	7.708319347929375454e-01	-5.720696324028484714e-01
-2.538448860143205366e-01	-1.888469335391180781e-01	2.708453867055365394e-01	7.708142799216578522e-01	-5.720700946238833628e-01
-2.538063747632225975e-01	-1.888470817264197299e-01	2.708459144794441720e-01	7.708144040643138961e-01	-5.720716177245284140e-01
-2.538244367032960191e-01	-1.888498315910598913e-01	2.708454581370067782e-01	7.708116956792824270e-01	-5.720776328054317794e-01
-2.537923414235417341e-01	-1.888402992646849299e-01	2.708434000713620948e-01	7.708059367327469991e-01	-5.720857115142268245e-01
-2.537530619166758483e-01	-1.888327791022177404e-01	2.708072462606191944e-01	7.707713193100934612e-01	-5.720709692487292441e-01
-2.537464197536595800e-01	-1.888354216185417489e-01	2.708891405336202873e-01	7.708242280096923027e-01	-5.720799238881701942e-01
-2.537907263954738979e-01	-1.888346076157734477e-01	2.708492887246724545e-01	7.708150452677963171e-01	-5.720711994830265379e-01
-2.537316475452104370e-01	-1.887687078720661216e-01	2.708419938769422997e-01	7.708155651543044939e-01	-5.720713574636060450e-01
-2.537301477480763401e-01	-1.888731952826163962e-01	2.708488506245302907e-01	7.708170271187114730e-01	-5.720494142876899613e-01
-2.536705845549564464e-01	-1.888437434798950765e-01	2.708463747223024409e-01	7.708153216141466757e-01	-5.720712197278574607e-01
-2.537079208027334110e-01	-1.888351876229463489e-01	2.708606439515470199e-01	7.708157553675727414e-01	-5.720712685875163350e-01
-2.538004322267365387e-01	-1.888726278473517317e-01	2.708990408874676348e-01	7.708192828930198193e-01	-5.720617831725740565e-01
-2.537377294634456382e-01	-1.888720693246977722e-01	2.708535068489316133e-01	7.708068955078332118e-01	-5.720628127392118900e-01
-2.536971501709973098e-01	-1.888665535586955546e-01	2.708537987894964472e-01	7.708154077830969841e-01	-5.720707952214995062e-01
-2.537434358396544187e-01	-1.888700104826825099e-01	2.708464334446837873e-01	7.708129875707497858e-01	-5.720823547260903696e-01
-2.537655792038692182e-01	-1.888309391971231821e-01	2.708239900137612288e-01	7.707909309097331629e-01	-5.720908854218503814e-01
-2.538250193010154754e-01	-1.888614971210073046e-01	2.708568487066690400e-01	7.708140929685664000e-01	-5.720634689205980061e-01
-2.537684461592479845e-01	-1.889211180771575571e-01	2.708517232223371929e-01	7.708198252375905168e-01	-5.720732219642143956e-01
-2.538234504433252714e-01	-1.888745995977826886e-01	2.708601653140101373e-01	7.708217484387471785e-01	-5.720763503448514919e-01
-2.538110825648947078e-01	-1.888129832163684685e-01	2.708514502541040092e-01	7.708122018623303484e-01	-5.720809037962787391e-01
