-3.237311656600342924e-01	1.042574544597501263e-01	-4.235472720767485266e-01	-2.464085166125853654e-01	-9.898515397913836000e-02
-3.237603526956893685e-01	1.042142954204789695e-01	-4.235333846408108616e-01	-2.463586626592275119e-01	-9.896303886524894511e-02
-3.236801972488040358e-01	1.041985186514519657e-01	-4.235093346065624265e-01	-2.463608137356964600e-01	-9.901139621754859177e-02
-3.236809439988144743e-01	1.041895334392036881e-01	-4.235177979277220395e-01	-2.463616117826402108e-01	-9.896320089933692554e-02
-3.237266750000743487e-01	1.042396947502156057e-01	-4.235297138846952913e-01	-2.463176108551238253e-01	-9.896828195293037866e-02
-3.237748906725421150e-01	1.042264409425181504e-01	-4.235175771975193681e-01	-2.463562593272728141e-01	-9.896192074162719898e-02
-3.237285637531936433e-01	1.042209331277371143e-01	-4.234611266158046505e-01	-2.463589848694677231e-01	-9.896340201986152108e-02
-3.237861201350100138e-01	1.042295804722731672e-01	-4.235248080824699501e-01	-2.463569230838183743e-01	-9.896264111955599407e-02
-3.237424420913216361e-01	1.042249562183847345e-01	-4.234977873348866884e-01	-2.463591727463389225e-01	-9.896320842152581121e-02
-3.237091709448616239e-01	1.042272831593042265e-01	-4.235191931361301787e-01	-2.463525711557932041e-01	-9.894592568339677374e-02
-3.237374344971234441e-01	1.041905293976923413e-01	-4.235419806499209905e-01	-2.463649442570599035e-01	-9.895688828254099734e-02
-3.237961298540639743e-01	1.042208756158951727e-01	-4.235243973800732475e-01	-2.463447980191594833e-01	-9.896142684853322102e-02
-3.238280768589398284e-01	1.042316420968048690e-01	-4.235186582776324649e-01	-2.463511357743979058e-01	-9.896963112426983289e-02
-3.236988927706315744e-01	1.041888466534116181e-01	-4.235281263987586975e-01	-2.463507109737671230e-01	-9.896108682809706680e-02
-3.237215045312885620e-01	1.042665241387156216e-01	-4.235180741499025570e-01	-2.463608610619766326e-01	-9.896094385311023089e-02
-3.237177085530780762e-01	1.041715712709128522e-01	-4.235356446673183561e-01	-2.463745644039526395e-01	-9.896669772167093759e-02
-3.236685798520365087e-01	1.042296530187368647e-01	-4.235124898336126709e-01	-2.463596407190097870e-01	-9.896823941062254937e-02
-3.236650557188267552e-01	1.042564341255948074e-01	-4.235181602904243281e-01	-2.463628416809915123e-01	-9.895577041147467223e-02
-3.237557423588589556e-01	1.042141882554418059e-01	-4.235670924091922696e-01	-2.463711880916119590e-01	-9.896175399550577456e-02
-3.237250543446957285e-01	1.042438591407314902e-01	-4.235336627050844127e-01	-2.463586567818883410e-01	-9.897841334494247856e-02
-3.236473344313157141e-01	1.042290784671082993e-01	-4.235254983455327693e-01	-2.463659847324087826e-01	-9.896184190519952129e-02
-3.236600393537774623e-01	1.042242546151166127e-01	-4.235332686120872880e-01	-2.463674263066719661e-01	-9.896408375437421023e-02
-3.237740590035955157e-01	1.042288574637943166e-01	-4.235575056625219825e-01	-2.463491790469518883e-01	-9.896286153503390526e-02
-3.237483819327635626e-01	1.041670367479120007e-01	-4.235169201671365458e-01	-2.463589903494908528e-01	-9.896456631311077723e-02
-3.237792121600058248e-01	1.042483411193901865e-01	-4.235221261402499215e-01	-2.463591656890599946e-01	-9.896277304204445513e-02
-3.237572922267863973e-01	1.042298588922610514e-01	-4.234490127881698762e-01	-2.463737735302124476e-01	-9.896279781311177748e-02
