5	55	1
1.0	1.459316767655694	-0.6806753176558127	-0.6367985856145626	3.3176413696515943	-0.2166463044775922	0	0.0	16.12374811087484	2.095147523579346	8.861917704883599	2.8503180453579624	12.94030016318571	6.626008874625235	6.173452018680166	2.78349865568763	4.104206090766777	0.0	18.218895634454185	7.26183040599124	13.273430065516877	3.183447947689128	9.497739236249604	9.950296092194673	13.340249455187209	12.019542020108062	0.0	10.957065228462945	4.945465568937308	15.035447686765057	8.721156398204581	8.268599542259512	4.878646179266976	6.199353614346123	0.0	6.011599659525636	4.078382458302112	2.2359088302583636	2.6884656862034326	6.078419049195968	4.757711614116822	0.0	10.089982117827748	3.7756908292672726	3.3231339733222036	0.06681938967033219	1.2538880454088144	0.0	6.314291288560476	6.766848144505545	10.15680150749808	8.836094072418934	0.0	0.452556855945069	3.842510218937605	2.5218027838584582	0.0	3.389953362992536	2.0692459279133892	0.0	1.3207074350791466	0.0	0	-18.38337968009513	-34.50712779096997	-16.288232156515782	-27.245297384978727	-21.23369772545309	-31.32367984328084	-25.009388554720363	-24.556831698775294	-21.16687833578276	-22.487585770861905	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	5.217212406711732
1.0	-0.5434162295698489	0.1116514415028439	-0.621274213897762	1.188736414247387	-0.7610528995142968	1	0.0	0.9734904538484246	1.1474811167383354	0.045649269085205724	0.46902182305278295	0.9242123308073591	0.854447191270844	0.9596555591109368	1.1414021648183548	0.6197716705807013	0.0	0.17399066288991083	0.9278411847632189	0.5044686307956416	0.04927812304106549	0.11904326257758058	1.9331460129593614	0.16791171096993018	0.3537187832677233	0.0	1.1018318476531297	0.6784592936855525	0.22326878593097632	0.2930339254674914	2.1071366758492722	0.006078951919980646	0.5277094461576342	0.0	0.4233725539675772	0.8785630617221534	0.8087979221856383	1.0053048281961425	1.095752895733149	0.5741224014954955	0.0	0.45519050775457615	0.38542536821806106	1.4286773821637198	0.6723803417655718	0.1507498475279183	0.0	0.06976513953651509	1.883867889918296	0.21718983401099567	0.30444066022665783	0.0	1.8141027503817808	0.28695497354751076	0.23467552069014275	0.0	2.1010577239292916	1.579427229691638	0.0	0.5216304942376535	0.0	1	-6.003708749633194	-5.03021829578477	-4.856227632894859	-5.9580594805479885	-5.534686926580411	-5.079496418825835	-5.14926155836235	-6.963364308744131	-4.8623065848148395	-5.383937079052493	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1	0.9843583682035679
1.0	-0.8091193162056289	-0.3351645467243868	-0.006739947275389291	0.030975304439302964	-1.0475699446393398	2	0.0	3.4587531546262182	2.737622749515798	0.5636245618796032	0.8063113200437417	3.28658699649323	2.160716475141392	0.654404986126611	4.459478824445328	1.5871347019133015	0.0	0.7211304051104204	2.895128592746615	2.6524418345824765	0.1721661581329883	1.2980366794848264	4.113158140752829	1.0007256698191096	1.8716184527129167	0.0	2.1739981876361947	1.9313114294720561	0.5489642469774321	0.576906274374406	3.392027735642409	1.72185607492953	1.1504880476024963	0.0	0.24268675816413854	2.7229624346136267	1.5970919132617887	1.2180295480062142	3.8958542625657246	1.0235101400336983	0.0	2.480275676449488	1.3544051550976501	1.4607163061703528	3.653167504401586	0.7808233818695598	0.0	1.125870521351838	3.940991982619841	1.172891827952098	1.6994522945799284	0.0	2.815121461268003	2.298762349303936	0.5735817732280903	0.0	5.113883810571939	2.2415396880399125	0.0	2.8723441225320263	0.0	2	-8.910534684209082	-5.451781529582864	-6.172911934693285	-8.34691012232948	-8.10422336416534	-5.6239476877158525	-6.749818209067691	-9.564939670335693	-4.451055859763755	-7.323399982295781	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	2	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	2	1.4891516426471259
1.0	0.19225727803813497	0.8425513987974512	-0.4170552338285504	2.7379150398792826	-0.7715910138888271	3	0.0	5.641325982992242	1.9374312438565076	2.9570007581286184	0.6103873503442578	6.173373895589634	0.32497500473627206	0.8388631860817366	1.1187122171388406	0.9946209702738411	0.0	7.57875722684875	2.684325224863624	6.2517133333365	0.5320479125973918	5.31635097825597	4.802462796910506	4.522613765853402	4.646705012718401	0.0	4.894432001985126	1.3270438935122497	8.110805139446143	2.2624062485927796	2.776294429938244	3.056143460995348	2.9320522141303487	0.0	3.5673881084728762	3.216373137461016	2.6320257533923463	2.118137572046882	1.8382885409897778	1.9623797878547773	0.0	6.783761245933892	0.9353623550805299	1.4492505364259944	1.7290995674830985	1.605008320618099	0.0	5.848398890853362	5.334510709507898	5.054661678450794	5.178752925315793	0.0	0.5138881813454645	0.7937372124025686	0.669645965537569	0.0	0.279849031057104	0.1557577841921045	0.0	0.1240912468649995	0.0	3	-7.35664532056799	-12.997971303560233	-5.419214076711483	-10.313646078696609	-6.746257970223732	-13.530019216157624	-7.681620325304262	-8.195508506649727	-8.47535753770683	-8.351266290841831	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	3	2.080549938144227
1.0	0.3426458585029507	-0.8853824586976311	-0.23973181177190572	3.2158750777633434	0.7381089155709029	4	0.0	11.487553979108148	1.5477262599011894	7.383210810971752	1.6864144862011266	10.77146918357691	1.4105856804673138	7.501242348932097	2.2386433152724052	3.380798476277814	0.0	13.035280239009337	4.1043431681363955	9.801139492907021	0.7160847955312377	10.076968298640834	3.9863116301760506	9.248910663835742	8.106755502830334	0.0	8.930937070872941	3.234140746102316	12.3191954434781	2.958311940368503	9.048968608833286	3.7863695751735946	4.928524736179003	0.0	5.6967963247706255	3.388258372605158	5.972625130504438	0.11803153796034493	5.144567495699347	4.002412334693938	0.0	9.085054697375783	0.27582880573381274	5.81482786273097	0.5522288290712787	1.6943839900766875	0.0	9.360883503109596	3.270226834644813	8.532825868304505	7.390670707299096	0.0	6.090656668464783	0.8280576348050914	1.9702127958105002	0.0	5.262599033659692	4.120443872654283	0.0	1.1421551610054088	0.0	4	-12.284835560899117	-23.772389540007264	-10.737109300997927	-19.66804637187087	-13.971250047100243	-23.056304744476027	-13.69542124136643	-19.786077909831214	-14.523478876171522	-15.66563403717693	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	3.9552763859057327
1.0	0.3090237630972731	1.6573613019049396	-1.1422689730995745	1.5215762699478543	-0.38773729835137444	5	0.0	2.1549593004563956	1.1593837490728536	0.008692984600322085	0.29835368155106856	2.1742420816888224	1.4940609652784644	0.7395711927350304	4.499349714644373	0.3172416383344894	0.0	0.995575551383542	2.1636522850567177	2.453312982007464	0.01928278123242677	0.6608983351779312	1.4153881077213653	2.344390414187977	1.8377176621219062	0.0	1.1680767336731757	1.4577374306239221	1.0148583326159688	0.33467721620561086	0.4198125563378232	3.339965965571519	0.8421421107383642	0.0	0.2896606969507465	2.1829350662891445	1.5027539498787865	0.7482641773353524	4.508042699244695	0.32593462293481146	0.0	2.472595763239891	1.792414646829533	1.037924874286099	4.797703396195441	0.6155953198855579	0.0	0.6801811164103579	1.434670888953792	2.3251076329555502	1.857000443354333	0.0	0.7544897725434341	3.005288749365908	1.176819326943975	0.0	3.7597785219093423	0.422329554400541	0.0	4.182108076309883	0.0	5	-6.427923643949772	-8.582882944406167	-7.587307393022625	-6.4192306593494495	-6.129569962398703	-8.602165725638594	-7.921984609228236	-7.167494836684802	-10.927273358594144	-6.745165282284261	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	5	1.81157966245257
1.0	-0.5738608650874042	0.39416404897447344	1.2335659510609414	-0.6666124696378486	0.2579767585281481	6	0.0	3.117345591566484	1.960130832253716	1.8559412385452632	1.0024303669205743	1.623714887020176	1.9720735275286927	4.243114817724142	3.8981128739793096	2.1109658539147382	0.0	1.157214759312768	1.261404353021221	2.1149152246459098	1.493630704546308	1.1452720640377914	1.125769226157658	0.7807672824128256	1.0063797376517458	0.0	0.10418959370845293	0.9577004653331418	0.33641594523354	0.0119426952749766	2.282983985470426	1.9379820417255935	0.15083502166102214	0.0	0.8535108716246889	0.23222635152508708	0.11613228898342953	2.387173579178879	2.0421716354340465	0.25502461536947507	0.0	0.6212845200996018	0.9696431606081184	3.2406844508035677	2.8956825070587353	1.108535486994164	0.0	0.3483586405085166	2.619399930703966	2.2743979869591335	0.48725096689456215	0.0	2.2710412901954493	1.926039346450617	0.13889232638604554	0.0	0.3450019437448324	2.1321489638094038	0.0	1.7871470200645714	0.0	6	-11.117210977168273	-7.999865385601789	-9.157080144914557	-9.26126973862301	-10.1147806102477	-9.493496090148097	-9.14513744963958	-6.874096159444131	-7.219098103188964	-9.006245123253535	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	6	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	6	1.790108795204818
1.0	-1.1620274063232112	1.0637928514588955	-0.33785859535237944	3.549672593030816	1.2806917306607277	7	0.0	17.704747870574728	0.8430070581860623	8.116765848054163	0.22582927480534565	19.252689430809625	1.9982176028421268	4.108050262670156	10.945026993495182	5.118450977457856	0.0	16.861740812388668	9.587982022520567	17.478918595769386	1.547941560234893	15.706530267732603	13.596697607904574	6.759720877079548	12.586296893116874	0.0	7.273758789868101	0.6171777833807166	18.40968237262356	1.1552105446560645	3.265043204484094	10.10201993530912	4.275443919271794	0.0	7.890936573248817	11.13592358275546	6.118548245212036	4.008715585384007	2.8282611454410187	2.9983148705963067	0.0	19.026860156004275	1.7723883280367811	3.8822209878648106	10.719197718689836	4.8926217026525105	0.0	17.254471827967496	15.144639168139467	8.307662437314441	14.134238453351767	0.0	2.1098326598280295	8.946809390653055	3.1202333746157294	0.0	6.836976730825025	1.0104007147876999	0.0	5.8265760160373254	0.0	7	-14.04219263567486	-31.74694050624959	-14.885199693860923	-22.158958483729023	-14.268021910480206	-33.29488206648448	-16.040410238516987	-18.150242898345017	-24.987219629170042	-19.160643613132716	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7	3.3651721210995182
1.0	-0.5303123213639602	1.5433468670557766	-1.3257508558582334	2.3201149212981287	0.05184704552299198	8	0.0	4.830856137419984	1.649808067248749	1.508821384413734	0.15957664210626454	5.137616677013169	1.2704331549354038	2.8178535519119023	6.275083897219014	1.3739890547288844	0.0	3.1810480701712347	3.3220347530062497	4.990432779526248	0.30676053959318494	3.56042298248458	2.0130025855080813	1.4442277597990305	3.456867082691099	0.0	0.14098668283501503	1.8093847093550135	3.4878086097644196	0.3793749123133452	1.1680454846631534	4.625275829970265	0.2758190125198645	0.0	1.6683980265199985	3.6287952925994347	0.23838822947833016	1.3090321674981684	4.76626251280528	0.13483232968484948	0.0	5.297193319119433	1.4300097970416683	2.977430194018167	6.434660539325279	1.533565696835149	0.0	3.867183522077765	2.3197631251012663	1.1374672202058456	3.763627622284284	0.0	1.5474203969764986	5.00465074228361	0.10355589979348068	0.0	3.457230345307112	1.443864497183018	0.0	4.90109484249013	0.0	8	-6.654828308209742	-11.485684445629726	-8.304636375458491	-8.163649692623476	-6.495251666103478	-11.792444985222911	-7.925261463145146	-9.472681860121645	-12.929912205428757	-8.028817362938627	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	8	2.073650097119793
1.0	-1.4528733213633167	1.0307550818728064	-0.8065759031142514	3.3829956751707466	0.05503698070593719	9	0.0	12.340701183770213	1.2899874144825922	6.304485680504319	0.8276366935783148	14.201662174470554	0.023906637777662	3.4750908034329218	5.833742212095602	3.4039742086150326	0.0	13.630688598252805	6.036215503265893	13.168337877348527	1.8609609907003417	12.31679454599255	8.86561038033729	6.50695897167461	8.93672697515518	0.0	7.5944730949869115	0.4623507209042774	15.491649588953146	1.3138940522602542	4.765078217915514	7.123729626578195	4.693961623097625	0.0	7.132122374082634	7.897176493966235	6.280579042726657	2.8293948770713975	0.47074346840871684	2.9005114718892866	0.0	15.029298868048869	0.8515433313559768	4.302727497011237	6.661378905673917	4.2316109021933475	0.0	14.177755536692892	10.726571371037632	8.367919962374952	10.797687965855522	0.0	3.4511841656552598	5.80983557431794	3.3800675708373706	0.0	2.3586514086626806	0.07111659481788912	0.0	2.4297680034805698	0.0	9	-12.12100683878588	-24.461708022556092	-10.831019424303287	-18.4254925192902	-11.293370145207565	-26.322669013256434	-12.144913476563541	-15.596097642218801	-17.95474905088148	-15.524981047400912	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	-inf	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9	2.809845508369067
